yearID,,W,L,Win%,Quartile,IPouts,R,H,2B,3B,HR,BB,SO,SB,RA,SHO,SV,HA,HRA,BBA,SOA,E,DP,FP,ERA,WHIP
1986,,78,83,0.48447205,3,4398,3.956521739,8.701863354,1.583850932,0.310559006,0.683229814,3.335403727,6.310559006,1.198757764,4.273291925,0.055900621,0.310559006,8.385093168,0.739130435,3.51552795,6.527950311,0.826086957,0.819875776,0.979,3.78,0.00811775
1986,,90,72,0.555555556,2,4329,4.919753086,9.333333333,1.697530864,0.141975309,1.160493827,3.981481481,5.62345679,0.858024691,4.555555556,0.049382716,0.358024691,9.018518519,1.080246914,3.037037037,5.419753086,0.783950617,0.944444444,0.979,4.11,0.008354508
1986,,108,54,0.666666667,1,4452,4.833333333,9.024691358,1.611111111,0.191358025,0.913580247,3.895061728,5.975308642,0.728395062,3.567901235,0.067901235,0.283950617,8.049382716,0.635802469,3.141975309,6.685185185,0.851851852,0.895061728,0.978,3.11,0.007541346
1986,,76,86,0.469135802,3,4299,4.512345679,8.456790123,1.314814815,0.154320988,1.00617284,3.413580247,6.067901235,0.858024691,4.691358025,0.049382716,0.228395062,8.234567901,1.024691358,4.117283951,5.783950617,0.833333333,0.740740741,0.978,4.31,0.008619576
1986,,86,75,0.534161491,2,4353,4.590062112,8.608695652,1.652173913,0.242236025,0.956521739,3.658385093,7.167701863,0.950310559,4.428571429,0.068322981,0.242236025,9.149068323,0.807453416,3.434782609,5.428571429,0.850931677,0.97515528,0.978,3.85,0.008672537
1986,,64,98,0.395061728,4,4350,4.092592593,8.432098765,1.685185185,0.203703704,0.685185185,3.512345679,5.734567901,0.938271605,4.320987654,0.055555556,0.185185185,8.62345679,0.851851852,3.518518519,5.703703704,0.87654321,0.827160494,0.978,3.9,0.008373776
1986,,74,88,0.456790123,3,4329,4.049382716,8.901234568,1.475308642,0.154320988,0.839506173,2.987654321,5.660493827,0.592592593,4.462962963,0.043209877,0.197530864,8.679012346,0.925925926,3.74691358,5.765432099,0.833333333,0.833333333,0.978,3.99,0.008611175
1986,,67,95,0.413580247,4,4317,4.432098765,8.592592593,1.5,0.25308642,0.975308642,3.530864198,7.086419753,0.574074074,5.154320988,0.030864198,0.166666667,9.814814815,1.055555556,3.611111111,5.827160494,0.962962963,1.179012346,0.975,4.65,0.009330039
1986,,83,79,0.512345679,2,4380,4.308641975,8.604938272,1.660493827,0.179012346,0.703703704,3.308641975,6.709876543,0.913580247,3.814814815,0.061728395,0.216049383,7.802469136,0.74691358,3.648148148,6.12345679,0.882716049,0.919753086,0.977,3.33,0.007842889
1986,,79,82,0.49068323,3,4398,3.732919255,7.888198758,1.341614907,0.298136646,0.360248447,3.527950311,5.621118012,1.627329193,3.795031056,0.02484472,0.285714286,8.472049689,0.838509317,3.01242236,4.726708075,0.763975155,1.105590062,0.981,3.37,0.007833883
1986,,87,75,0.537037037,2,4350,4.759259259,9.12962963,1.530864198,0.265432099,1.135802469,3.154320988,6.716049383,0.635802469,4.586419753,0.049382716,0.25308642,8.37037037,0.895061728,4.543209877,6.537037037,0.740740741,0.987654321,0.98,4.11,0.008905917
1986,,86,76,0.530864198,2,4428,4.99382716,9.50617284,1.759259259,0.216049383,1.117283951,3.061728395,5.234567901,0.679012346,4.524691358,0.074074074,0.271604938,9.055555556,1.012345679,3.00617284,6.185185185,0.617283951,0.925925926,0.984,4.08,0.008171903
1987,,69,92,0.428571429,4,4281,4.639751553,8.701863354,1.763975155,0.149068323,0.944099379,3.98136646,5.180124224,0.838509317,5.149068323,0.02484472,0.198757764,9.49689441,1.01242236,3.645962733,5.198757764,0.720496894,1.055900621,0.982,4.63,0.009210131
1987,,67,95,0.413580247,4,4317,4.5,8.87037037,1.351851852,0.12345679,1.302469136,3.234567901,5.796296296,0.425925926,5.432098765,0.037037037,0.185185185,9.598765432,1.395061728,3.37654321,5.37037037,0.672839506,1.074074074,0.982,5.01,0.009016893
1987,,78,84,0.481481481,3,4308,5.197530864,9.592592593,1.685185185,0.160493827,1.074074074,3.740740741,5.092592593,0.475308642,5.092592593,0.080246914,0.098765432,9.777777778,1.172839506,3.191358025,6.382716049,0.679012346,0.975308642,0.982,4.77,0.009031432
1987,,75,87,0.462962963,3,4371,4.75308642,8.679012346,1.586419753,0.160493827,1.061728395,3.641975309,5.716049383,0.771604938,4.956790123,0.043209877,0.222222222,9.141975309,1.308641975,3.111111111,5.808641975,0.722222222,1,0.981,4.38,0.008409805
1987,,77,85,0.475308642,3,4341,4.617283951,8.808641975,1.74691358,0.222222222,1.067901235,3.00617284,5.99382716,0.851851852,4.604938272,0.074074074,0.228395062,8.864197531,1.166666667,3.314814815,4.888888889,0.709876543,1.074074074,0.981,4.3,0.008416733
1987,,76,85,0.472049689,3,4302,4.472049689,9.161490683,1.51552795,0.204968944,1.298136646,3.130434783,6.608695652,0.677018634,4.97515528,0.031055901,0.298136646,9.465838509,0.98757764,3.900621118,6.360248447,0.807453416,0.956521739,0.979,4.55,0.009321102
1987,,84,78,0.518518519,2,4356,4.833333333,9.12345679,1.617283951,0.179012346,1.185185185,3.172839506,5.728395062,1.043209877,4.641975309,0.037037037,0.271604938,9.172839506,1.049382716,2.99382716,5.672839506,0.790123457,0.845679012,0.979,4.24,0.008379247
1987,,61,101,0.37654321,4,4266,4.580246914,9.111111111,1.648148148,0.185185185,1.154320988,3.018518519,6.030864198,0.864197531,5.907407407,0.049382716,0.154320988,9.666666667,1.351851852,3.740740741,5.240740741,0.938271605,0.790123457,0.975,5.28,0.009428557
1987,,98,64,0.604938272,1,4368,5.530864198,9.475308642,1.691358025,0.197530864,1.388888889,4.030864198,5.635802469,0.654320988,4.537037037,0.061728395,0.191358025,8.827160494,1.111111111,3.475308642,6.024691358,0.75308642,0.907407407,0.98,4.02,0.008449498
1987,,76,86,0.469135802,3,4323,4,8.555555556,1.469135802,0.172839506,0.75308642,3.24691358,5.777777778,1,4.185185185,0.080246914,0.203703704,8.413580247,0.87037037,3.240740741,7.018518519,0.709876543,0.697530864,0.981,3.84,0.008087662
1987,,83,79,0.512345679,2,4272,4.413580247,8.907407407,1.475308642,0.24691358,1.037037037,3.228395062,6.382716049,0.771604938,4.265432099,0.067901235,0.160493827,8.790123457,0.790123457,3.382716049,5.697530864,0.808641975,0.932098765,0.979,3.86,0.008548342
1987,,73,89,0.450617284,3,4365,3.919753086,8.574074074,1.456790123,0.141975309,0.771604938,2.74691358,5.697530864,0.790123457,4.166666667,0.049382716,0.197530864,8.734567901,0.802469136,3.487654321,6.771604938,0.956790123,0.888888889,0.975,3.72,0.008400153
1987,,85,77,0.524691358,2,4281,4.851851852,8.777777778,1.592592593,0.216049383,1.209876543,3.228395062,5.543209877,0.697530864,4.975308642,0.024691358,0.240740741,9.043209877,1.296296296,3.481481481,6.111111111,0.604938272,0.907407407,0.984,4.63,0.008776939
1987,,91,71,0.561728395,1,4392,5.320987654,9.580246914,1.679012346,0.283950617,1.00617284,3.691358025,6.419753086,1.086419753,5.043209877,0.037037037,0.277777778,9.555555556,1.043209877,3.265432099,6.413580247,0.895061728,0.956790123,0.976,4.62,0.008757505
1987,,91,71,0.561728395,1,4350,4.574074074,9.055555556,1.913580247,0.240740741,0.740740741,3.092592593,5.666666667,1.024691358,4.444444444,0.049382716,0.308641975,8.814814815,0.895061728,2.75308642,6.24691358,0.907407407,0.75308642,0.976,3.92,0.007977863
1987,,89,73,0.549382716,2,4338,4.864197531,8.919753086,1.475308642,0.098765432,1.209876543,3.728395062,5.858024691,0.648148148,4.679012346,0.061728395,0.290123457,9.104938272,1.104938272,3.345679012,5.555555556,0.62962963,0.956790123,0.983,4.36,0.008610385
1987,,92,70,0.567901235,1,4362,5.080246914,9.25308642,1.771604938,0.209876543,1.185185185,3.654320988,6.24691358,0.981481481,4.308641975,0.043209877,0.314814815,8.685185185,0.833333333,3.148148148,6.37037037,0.845679012,0.845679012,0.978,3.84,0.008138469
1987,,81,81,0.5,3,4335,4.975308642,8.839506173,1.62345679,0.203703704,1.228395062,3.660493827,6.518518519,0.864197531,4.87037037,0.037037037,0.24691358,8.901234568,1.086419753,3.277777778,6.432098765,0.87654321,0.75308642,0.977,4.32,0.008428382
1987,,80,82,0.49382716,3,4344,4.333333333,8.580246914,1.530864198,0.314814815,1.043209877,3.62345679,6.845679012,0.685185185,4.62345679,0.043209877,0.296296296,8.969135802,1.030864198,3.62345679,5.413580247,0.74691358,0.845679012,0.98,4.18,0.008696542
1987,,80,82,0.49382716,3,4335,4.462962963,9.037037037,1.740740741,0.277777778,0.808641975,3.302469136,5.641975309,0.864197531,4.592592593,0.080246914,0.240740741,8.5,1.012345679,3.469135802,5.641975309,0.759259259,0.907407407,0.98,4.2,0.008283139
1987,,65,97,0.401234568,4,4299,4.12345679,8.759259259,1.290123457,0.296296296,0.697530864,3.561728395,6.12345679,1.222222222,4.709876543,0.061728395,0.203703704,8.654320988,1.080246914,3.716049383,5.537037037,0.901234568,0.833333333,0.976,4.27,0.008632499
1987,,78,84,0.481481481,3,4290,4.691358025,9.25308642,1.740740741,0.296296296,0.99382716,3.086419753,5.327160494,1.074074074,4.944444444,0.061728395,0.203703704,9.277777778,1.228395062,3.067901235,5.672839506,0.74691358,0.925925926,0.98,4.49,0.008633342
1987,,90,72,0.555555556,2,4413,4.833333333,9,1.691358025,0.197530864,1.265432099,3.154320988,6.75308642,0.777777778,4.12962963,0.061728395,0.234567901,8.685185185,0.901234568,3.37654321,6.407407407,0.796296296,1.12962963,0.98,3.68,0.008199679
1987,,95,67,0.586419753,1,4398,4.925925926,8.944444444,1.555555556,0.302469136,0.580246914,3.975308642,5.759259259,1.530864198,4.277777778,0.043209877,0.296296296,9.160493827,0.796296296,3.290123457,5.388888889,0.716049383,1.061728395,0.982,3.91,0.008492918
1987,,75,87,0.462962963,3,4332,5.080246914,9.12345679,1.62962963,0.216049383,1.197530864,3.5,6.672839506,0.740740741,5.240740741,0.018518519,0.166666667,8.567901235,1.228395062,4.691358025,6.808641975,0.913580247,0.913580247,0.976,4.63,0.009182313
1987,,96,66,0.592592593,1,4362,5.216049383,9.345679012,1.709876543,0.234567901,1.327160494,3.425925926,5.987654321,0.777777778,4.043209877,0.049382716,0.265432099,8.166666667,0.975308642,3.5,6.567901235,0.685185185,0.913580247,0.982,3.74,0.008023842
1988,,54,106,0.3375,4,4338,3.46875,8.24375,1.425,0.175,0.6,2.7,5.3,0.59375,4.63125,0.025,0.15625,9.25625,0.675,3.275,5.0625,0.94375,0.8625,0.976,4.09,0.008666148
1988,,54,107,0.335403727,4,4248,3.416149068,7.919254658,1.236024845,0.124223602,0.850931677,3.130434783,5.397515528,0.428571429,4.900621118,0.043478261,0.161490683,9.354037267,0.950310559,3.248447205,4.403726708,0.732919255,1.068322981,0.981,4.54,0.00890006
1988,,89,73,0.549382716,2,4278,5.018518519,9.685185185,1.913580247,0.240740741,0.765432099,3.845679012,4.49382716,0.401234568,4.25308642,0.086419753,0.228395062,8.734567901,0.882716049,3.043209877,6.697530864,0.574074074,0.759259259,0.984,3.97,0.008259311
1988,,75,87,0.462962963,3,4365,4.407407407,9,1.592592593,0.191358025,0.765432099,2.895061728,5.055555556,0.530864198,4.759259259,0.055555556,0.203703704,9.277777778,0.833333333,3.50617284,5.043209877,0.833333333,1.080246914,0.979,4.32,0.00878622
1988,,71,90,0.440993789,4,4317,3.919254658,8.242236025,1.391304348,0.217391304,0.819875776,2.770186335,5.639751553,0.608695652,4.701863354,0.055900621,0.267080745,9.111801242,0.857142857,3.310559006,4.683229814,0.956521739,1.099378882,0.976,4.12,0.008632634
1988,,77,85,0.475308642,3,4392,4.074074074,9.141975309,1.617283951,0.283950617,0.697530864,2.487654321,5.617283951,0.740740741,4.283950617,0.061728395,0.179012346,9.222222222,0.709876543,3.024691358,5.537037037,0.771604938,0.790123457,0.98,3.84,0.008365378
1988,,87,74,0.540372671,2,4365,3.98136646,8.285714286,1.527950311,0.155279503,0.757763975,2.97515528,5.726708075,1.285714286,3.701863354,0.080745342,0.267080745,7.894409938,0.751552795,3.130434783,5.801242236,0.751552795,0.813664596,0.98,3.35,0.007577213
1988,,78,84,0.481481481,3,4302,4.111111111,8.858024691,1.450617284,0.172839506,0.827160494,2.567901235,5.345679012,0.598765432,4.512345679,0.061728395,0.283950617,9.265432099,0.740740741,2.728395062,5.012345679,0.765432099,0.808641975,0.98,4.16,0.008363896
1988,,88,74,0.543209877,2,4335,4.339506173,8.382716049,1.314814815,0.172839506,0.882716049,3.62962963,5.191358025,0.537037037,4.061728395,0.049382716,0.222222222,8.401234568,0.925925926,3.067901235,5.49382716,0.672839506,0.796296296,0.982,3.71,0.007937118
1988,,82,80,0.50617284,2,4422,3.808641975,8.259259259,1.475308642,0.191358025,0.592592593,2.925925926,5.185185185,1.222222222,3.895061728,0.092592593,0.24691358,8.265432099,0.759259259,2.950617284,6.475308642,0.851851852,0.765432099,0.978,3.41,0.00760926
1988,,84,77,0.52173913,2,4284,4.372670807,8.813664596,1.708074534,0.248447205,0.751552795,3.01863354,5.863354037,0.850931677,4.02484472,0.074534161,0.198757764,8.788819876,0.633540373,2.888198758,5.50310559,0.770186335,0.913043478,0.98,3.65,0.008177184
1988,,94,67,0.583850932,1,4389,3.900621118,8.360248447,1.347826087,0.155279503,0.614906832,2.714285714,5.881987578,0.813664596,3.378881988,0.149068323,0.304347826,8.01863354,0.52173913,2.937888199,6.391304348,0.881987578,0.782608696,0.977,2.96,0.007489078
1988,,91,71,0.561728395,1,4293,4.685185185,9.308641975,1.814814815,0.191358025,0.932098765,3.259259259,5.135802469,0.660493827,4.148148148,0.055555556,0.320987654,8.99382716,0.901234568,2.796296296,5.537037037,0.512345679,0.956790123,0.986,3.93,0.00823908
1988,,87,75,0.537037037,2,4347,4.209876543,8.697530864,1.592592593,0.160493827,0.697530864,2.709876543,5.62345679,0.981481481,3.802469136,0.049382716,0.314814815,8.364197531,0.771604938,2.697530864,5.135802469,0.740740741,0.901234568,0.981,3.45,0.007634043
1988,,81,81,0.5,3,4446,3.87654321,8.641975309,1.604938272,0.296296296,0.660493827,2.802469136,6.5,1.166666667,3.654320988,0.074074074,0.265432099,8.086419753,0.75308642,2.938271605,5.697530864,0.87654321,0.895061728,0.978,3.08,0.007439063
1988,,85,76,0.527950311,2,4368,4.795031056,9.124223602,1.689440994,0.074534161,0.919254658,3.652173913,5.807453416,0.906832298,4.645962733,0.031055901,0.267080745,9.391304348,0.97515528,3.02484472,5.347826087,0.832298137,1,0.978,4.26,0.008527575
1988,,100,60,0.625,1,4317,4.39375,8.66875,1.56875,0.15,0.95,3.4,5.2625,0.875,3.325,0.1375,0.2875,7.83125,0.4875,2.525,6.875,0.71875,0.79375,0.981,2.91,0.007196838
1988,,104,58,0.641975309,1,4467,4.938271605,9.098765432,1.549382716,0.135802469,0.962962963,3.580246914,5.716049383,0.796296296,3.827160494,0.055555556,0.395061728,8.49382716,0.716049383,3.413580247,6.067901235,0.648148148,0.932098765,0.983,3.44,0.007996916
1988,,65,96,0.403726708,4,4299,3.708074534,8.037267081,1.527950311,0.192546584,0.658385093,3.037267081,6.093167702,0.695652174,4.559006211,0.037267081,0.223602484,8.98757764,0.732919255,3.900621118,5.335403727,0.900621118,0.863354037,0.976,4.14,0.008993858
1988,,85,75,0.53125,2,4320,4.06875,8.29375,1.5,0.28125,0.6875,3.45625,5.91875,0.74375,3.85,0.06875,0.2875,8.43125,0.675,2.93125,4.9375,0.775,0.8,0.98,3.47,0.007890625
1988,,83,78,0.51552795,2,4347,3.689440994,8.229813665,1.273291925,0.217391304,0.583850932,3.068322981,5.540372671,0.763975155,3.621118012,0.055900621,0.242236025,8.273291925,0.695652174,2.726708075,5.49689441,0.720496894,0.913043478,0.981,3.28,0.007591442
1988,,68,93,0.422360248,4,4284,4.124223602,8.677018634,1.683229814,0.167701863,0.919254658,2.863354037,4.888198758,0.590062112,4.621118012,0.068322981,0.173913043,8.602484472,0.894409938,3.465838509,6.093167702,0.763975155,1.043478261,0.98,4.15,0.008451207
1988,,83,79,0.512345679,2,4386,4.135802469,8.351851852,1.401234568,0.271604938,0.697530864,3.395061728,6.314814815,0.74691358,3.864197531,0.080246914,0.259259259,8.166666667,0.611111111,2.604938272,5.401234568,0.796296296,0.895061728,0.98,3.39,0.007367719
1988,,76,86,0.469135802,3,4410,3.567901235,8.475308642,1.277777778,0.203703704,0.438271605,2.987654321,5.104938272,1.444444444,3.907407407,0.086419753,0.259259259,8.561728395,0.561728395,3,5.438271605,0.74691358,0.808641975,0.981,3.47,0.007865121
1988,,70,91,0.434782609,4,4314,3.956521739,8.559006211,1.409937888,0.242236025,0.695652174,3.366459627,6.347826087,0.807453416,4.565217391,0.068322981,0.192546584,8.136645963,0.801242236,4.062111801,5.664596273,0.801242236,0.900621118,0.979,4.05,0.008483142
1988,,87,75,0.537037037,2,4347,4.709876543,9.203703704,1.672839506,0.290123457,0.975308642,3.216049383,5.771604938,0.660493827,4.197530864,0.104938272,0.290123457,8.666666667,0.882716049,3.259259259,5.580246914,0.679012346,1.049382716,0.982,3.8,0.008230453
1989,,63,97,0.39375,4,4341,3.65,8.00625,1.25625,0.1375,0.8,3.03125,6.225,0.51875,4.25,0.05,0.20625,8.5625,0.7125,2.925,6.0375,0.95,0.775,0.976,3.7,0.007938839
1989,,87,75,0.537037037,2,4344,4.37037037,8.450617284,1.469135802,0.203703704,0.796296296,3.660493827,5.907407407,0.728395062,4.234567901,0.043209877,0.271604938,9.37037037,0.827160494,3,4.172839506,0.537037037,1.00617284,0.986,4,0.008543073
1989,,83,79,0.512345679,2,4380,4.777777778,9.697530864,2.012345679,0.185185185,0.666666667,3.969135802,4.660493827,0.345679012,4.537037037,0.055555556,0.259259259,8.938271605,0.808641975,3.382716049,6.50617284,0.783950617,1,0.98,4.01,0.008439033
1989,,91,71,0.561728395,1,4362,4.12962963,8.777777778,1.283950617,0.228395062,0.895061728,2.648148148,6.240740741,0.549382716,3.567901235,0.12345679,0.234567901,8.543209877,0.697530864,2.87037037,5.537037037,0.592592593,1.067901235,0.985,3.28,0.00784978
1989,,69,92,0.428571429,4,4266,4.304347826,9.273291925,1.627329193,0.223602484,0.583850932,2.881987578,5.422360248,0.602484472,4.658385093,0.031055901,0.285714286,9.142857143,0.894409938,3.347826087,4.832298137,0.937888199,1.093167702,0.975,4.23,0.008783884
1989,,93,69,0.574074074,1,4380,4.333333333,8.87654321,1.450617284,0.277777778,0.765432099,2.913580247,5.685185185,0.839506173,3.845679012,0.061728395,0.339506173,8.450617284,0.654320988,3.283950617,5.666666667,0.734567901,0.802469136,0.981,3.43,0.008037375
1989,,75,87,0.462962963,3,4392,3.901234568,8.407407407,1.5,0.172839506,0.790123457,3.043209877,6.345679012,0.790123457,4.265432099,0.055555556,0.228395062,8.666666667,0.771604938,3.450617284,6.055555556,0.74691358,0.666666667,0.98,3.73,0.008276833
1989,,73,89,0.450617284,3,4359,3.728395062,8.271604938,1.364197531,0.160493827,0.783950617,3.080246914,5.765432099,0.456790123,4.037037037,0.080246914,0.234567901,8.783950617,0.660493827,2.790123457,5.209876543,0.728395062,0.777777778,0.981,3.65,0.007965639
1989,,59,103,0.364197531,4,4281,3.808641975,8.117283951,1.222222222,0.148148148,0.716049383,3.611111111,5.549382716,0.635802469,5.037037037,0.024691358,0.160493827,9.345679012,0.925925926,4.024691358,5.12962963,0.802469136,0.944444444,0.979,4.53,0.009369566
1989,,86,76,0.530864198,2,4437,3.99382716,8.12345679,1.475308642,0.172839506,0.598765432,3.271604938,5.308641975,0.888888889,4.12962963,0.074074074,0.234567901,8.512345679,0.648148148,3.401234568,5.956790123,0.864197531,0.74691358,0.977,3.64,0.008055159
1989,,92,70,0.567901235,1,4353,4.259259259,8.814814815,1.401234568,0.25308642,0.62345679,3.419753086,5.537037037,0.950617284,3.919753086,0.080246914,0.234567901,8.734567901,0.530864198,2.808641975,6.037037037,0.685185185,0.858024691,0.982,3.55,0.007955348
1989,,77,83,0.48125,3,4389,3.4625,8.20625,1.50625,0.10625,0.55625,3.16875,5.53125,0.50625,3.35,0.11875,0.225,7.9875,0.59375,3.15,6.575,0.7375,0.95625,0.981,2.95,0.007612782
1989,,80,82,0.49382716,3,4287,4.567901235,9.518518519,1.716049383,0.216049383,0.722222222,2.950617284,4.586419753,0.685185185,4.555555556,0.049382716,0.234567901,9.228395062,0.858024691,3.086419753,5.25308642,0.660493827,0.87037037,0.982,4.28,0.008617785
1989,,81,81,0.5,3,4296,4.364197531,8.734567901,1.450617284,0.197530864,0.777777778,2.808641975,4.882716049,1.018518519,4.191358025,0.049382716,0.277777778,9.030864198,0.796296296,2.820987654,5.012345679,0.956790123,1.012345679,0.975,3.8,0.008276433
1989,,81,81,0.5,3,4404,3.901234568,8.351851852,1.648148148,0.185185185,0.617283951,3.530864198,5.913580247,0.987654321,3.888888889,0.080246914,0.216049383,8.296296296,0.740740741,3.203703704,6.537037037,0.839506173,0.777777778,0.979,3.48,0.007833787
1989,,74,87,0.459627329,3,4242,4.335403727,9.130434783,1.422360248,0.142857143,0.807453416,3.118012422,5.161490683,0.850931677,4.919254658,0.055900621,0.273291925,9.627329193,0.931677019,3.236024845,4.888198758,0.757763975,1.136645963,0.98,4.5,0.009097139
1989,,87,75,0.537037037,2,4362,4.216049383,8.339506173,1.728395062,0.12962963,0.907407407,3.111111111,5.765432099,0.975308642,3.672839506,0.074074074,0.234567901,7.777777778,0.709876543,3.283950617,6.839506173,0.888888889,0.679012346,0.976,3.29,0.007607791
1989,,99,63,0.611111111,1,4344,4.395061728,8.728395062,1.358024691,0.154320988,0.783950617,3.469135802,5.277777778,0.969135802,3.555555556,0.12345679,0.351851852,7.944444444,0.635802469,3.148148148,5.740740741,0.796296296,0.981481481,0.979,3.09,0.00766063
1989,,67,95,0.413580247,4,4299,3.882716049,8.172839506,1.327160494,0.222222222,0.759259259,3.444444444,5.716049383,0.654320988,4.537037037,0.061728395,0.203703704,8.691358025,0.783950617,3.783950617,5.549382716,0.820987654,0.839506173,0.979,4.04,0.008705728
1989,,74,88,0.456790123,3,4461,3.932098765,8.234567901,1.62345679,0.327160494,0.586419753,3.475308642,5.641975309,0.956790123,4.197530864,0.055555556,0.24691358,8.604938272,0.74691358,3.327160494,5.104938272,0.987654321,0.802469136,0.975,3.64,0.008024276
1989,,89,73,0.549382716,2,4371,3.962962963,8.395061728,1.327160494,0.197530864,0.740740741,3.407407407,6.25308642,0.839506173,3.864197531,0.067901235,0.320987654,8.388888889,0.820987654,2.969135802,5.759259259,0.938271605,0.907407407,0.976,3.38,0.007795487
1989,,73,89,0.450617284,3,4314,4.283950617,8.74691358,1.462962963,0.179012346,0.827160494,3.018518519,5.172839506,0.5,4.49382716,0.061728395,0.271604938,8.777777778,0.703703704,3.456790123,5.537037037,0.882716049,1.037037037,0.977,4,0.008508044
1989,,92,70,0.567901235,1,4371,4.314814815,8.425925926,1.487654321,0.320987654,0.87037037,3.135802469,6.611111111,0.537037037,3.703703704,0.098765432,0.290123457,8.148148148,0.740740741,2.907407407,4.950617284,0.697530864,0.833333333,0.982,3.3,0.00758789
1989,,86,76,0.530864198,2,4383,3.901234568,8.75308642,1.62345679,0.290123457,0.450617284,3.12962963,5.234567901,0.956790123,3.75308642,0.111111111,0.265432099,8.209876543,0.518518519,2.975308642,5.209876543,0.685185185,0.827160494,0.983,3.36,0.007655842
1989,,83,79,0.512345679,2,4302,4.290123457,8.845679012,1.604938272,0.283950617,0.75308642,3.104938272,6.104938272,0.62345679,4.407407407,0.043209877,0.271604938,7.895061728,0.734567901,4.037037037,6.864197531,0.839506173,0.845679012,0.978,3.91,0.00832085
1989,,89,73,0.549382716,2,4401,4.512345679,8.944444444,1.635802469,0.24691358,0.87654321,3.216049383,5.697530864,0.888888889,4.018518519,0.074074074,0.234567901,8.691358025,0.611111111,2.950617284,5.240740741,0.777777778,1.012345679,0.98,3.58,0.007935907
1990,,65,97,0.401234568,4,4287,4.209876543,8.49382716,1.62345679,0.160493827,1,2.919753086,6.234567901,0.567901235,5.067901235,0.049382716,0.185185185,9.425925926,0.790123457,3.574074074,5.790123457,0.975308642,0.820987654,0.974,4.58,0.009097271
1990,,76,85,0.472049689,3,4305,4.155279503,8.248447205,1.453416149,0.136645963,0.819875776,4.099378882,5.97515528,0.583850932,4.335403727,0.031055901,0.267080745,8.97515528,1,3.335403727,4.819875776,0.565217391,0.937888199,0.985,4.04,0.008578787
1990,,88,74,0.543209877,2,4326,4.314814815,9.271604938,1.839506173,0.191358025,0.654320988,3.691358025,4.907407407,0.327160494,4.098765432,0.080246914,0.271604938,8.882716049,0.567901235,3.203703704,6.154320988,0.759259259,0.950617284,0.98,3.72,0.008381706
1990,,80,82,0.49382716,3,4362,4.259259259,8.938271605,1.462962963,0.166666667,0.907407407,3.49382716,6.172839506,0.425925926,4.358024691,0.080246914,0.259259259,9.148148148,0.654320988,3.358024691,5.827160494,0.864197531,1.148148148,0.977,3.79,0.008601219
1990,,94,68,0.580246914,1,4347,4.209876543,8.598765432,1.549382716,0.271604938,0.654320988,2.950617284,5.574074074,0.864197531,3.907407407,0.061728395,0.419753086,8.104938272,0.654320988,3.382716049,5.641975309,0.765432099,1.043209877,0.98,3.61,0.007927988
1990,,77,85,0.475308642,3,4326,4.259259259,9.098765432,1.481481481,0.222222222,0.839506173,2.50617284,5.364197531,0.932098765,4.777777778,0.043209877,0.259259259,9.320987654,0.74691358,3.530864198,5.413580247,0.75308642,0.839506173,0.98,4.34,0.008912519
1990,,91,71,0.561728395,1,4368,4.277777778,9.049382716,1.75308642,0.24691358,0.771604938,2.87654321,5.635802469,1.024691358,3.685185185,0.074074074,0.308641975,8.259259259,0.765432099,3.351851852,6.351851852,0.62962963,0.777777778,0.983,3.39,0.007974664
1990,,77,85,0.475308642,3,4281,4.518518519,9.043209877,1.641975309,0.25308642,0.679012346,2.827160494,5.160493827,0.660493827,4.549382716,0.061728395,0.290123457,9.203703704,1.00617284,3.197530864,5.308641975,0.722222222,0.901234568,0.981,4.26,0.008690424
1990,,79,83,0.487654321,3,4290,4.62962963,8.75308642,1.487654321,0.197530864,1.061728395,3.913580247,5.87654321,0.50617284,4.654320988,0.074074074,0.277777778,8.648148148,0.950617284,4.080246914,5.283950617,0.808641975,1.098765432,0.979,4.39,0.008900976
1990,,75,87,0.462962963,3,4350,3.537037037,8.030864198,1.290123457,0.197530864,0.580246914,3.382716049,6.154320988,1.104938272,4.049382716,0.037037037,0.228395062,8.617283951,0.802469136,3.061728395,5.271604938,0.808641975,0.765432099,0.978,3.61,0.008054491
1990,,75,86,0.465838509,3,4260,4.391304348,9.099378882,1.962732919,0.273291925,0.621118012,3.093167702,5.459627329,0.664596273,4.403726708,0.049689441,0.204968944,9,0.720496894,3.47826087,6.248447205,0.757763975,1,0.98,3.93,0.008787508
1990,,86,76,0.530864198,2,4326,4.49382716,8.864197531,1.37037037,0.166666667,0.796296296,3.320987654,5.87654321,0.87037037,4.228395062,0.074074074,0.179012346,8.419753086,0.845679012,2.950617284,6.302469136,0.802469136,0.759259259,0.979,3.72,0.007885139
1990,,74,88,0.456790123,3,4305,4.111111111,9,1.734567901,0.240740741,0.617283951,2.74691358,4.62345679,0.592592593,4.5,0.080246914,0.265432099,9.314814815,0.827160494,3.018518519,5.382716049,0.62345679,0.99382716,0.983,4.12,0.008594657
1990,,74,88,0.456790123,3,4335,4.518518519,8.691358025,1.524691358,0.222222222,0.790123457,3.203703704,5.067901235,1.012345679,4.691358025,0.080246914,0.259259259,9.617283951,0.74691358,2.895061728,4.759259259,0.919753086,0.938271605,0.976,4.08,0.008659063
